"No.","Time","Source","Destination","Protocol","Length","Info"
"783","123.101107","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c00::9c","TCP","74","63223  >  443 [FIN, ACK] Seq=2 Ack=131 Win=511 Len=0"
"784","123.101124","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c00::9c","TCP","74","63223  >  443 [RST, ACK] Seq=3 Ack=131 Win=0 Len=0"
"785","123.101285","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c1c::84","TCP","74","63234  >  443 [FIN, ACK] Seq=2 Ack=131 Win=511 Len=0"
"786","123.101308","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c1c::84","TCP","74","63234  >  443 [RST, ACK] Seq=3 Ack=131 Win=0 Len=0"
"787","123.101423","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2001:4860:4802:38::178","TCP","74","63222  >  443 [FIN, ACK] Seq=2 Ack=131 Win=515 Len=0"
"788","123.101448","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2001:4860:4802:38::178","TCP","74","63222  >  443 [RST, ACK] Seq=3 Ack=131 Win=0 Len=0"
"789","123.101729","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","86","63298  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"796","123.206528","2404:6800:4003:c02::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63253 [ACK] Seq=131 Ack=3 Win=279 Len=0"
"797","123.208320","2404:6800:4003:c1a::9a","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63237 [RST] Seq=131 Win=0 Len=0"
"798","123.208320","2404:6800:4003:c00::9c","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63223 [RST] Seq=131 Win=0 Len=0"
"799","123.208320","2001:4860:4802:38::178","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63222 [RST] Seq=131 Win=0 Len=0"
"800","123.208320","2404:6800:4003:c00::9c","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63220 [RST] Seq=131 Win=0 Len=0"
"801","123.208320","2404:6800:4003:c1c::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63234 [RST] Seq=131 Win=0 Len=0"
"802","123.208320","2404:6800:4003:c1a::9a","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63231 [RST] Seq=131 Win=0 Len=0"
"803","123.208320","2404:6800:4003:c1a::9a","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63236 [RST] Seq=131 Win=0 Len=0"
"804","123.214267","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63298 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM WS=256"
"805","123.214366","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","74","63298  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"806","123.215369","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TLSv1.3","1915","Client Hello (SNI=suggestqueries-clients6.youtube.com)"
"807","123.226882","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=2751 Ack=2755 Win=510 Len=110"
"808","123.245345","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=2755 Ack=2861 Win=1506 Len=110"
"814","123.289680","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=2861 Ack=2865 Win=510 Len=0"
"816","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63298 [ACK] Seq=1 Ack=1421 Win=68608 Len=0"
"817","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63298 [ACK] Seq=1 Ack=1842 Win=71424 Len=0"
"818","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","2514","Server Hello, Change Cipher Spec"
"819","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1294","[TCP Previous segment not captured] 443  >  63298 [PSH, ACK] Seq=3661 Ack=1842 Win=71424 Len=1220 [TCP PDU reassembled in 822]"
"820","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1294","[TCP Out-Of-Order] 443  >  63298 [ACK] Seq=2441 Ack=1842 Win=71424 Len=1220 [TCP PDU reassembled in 822]"
"821","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","2514","443  >  63298 [PSH, ACK] Seq=4881 Ack=1842 Win=71424 Len=2440 [TCP PDU reassembled in 822]"
"822","123.323468","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","608","Application Data"
"823","123.323592","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","86","63298  >  443 [ACK] Seq=1842 Ack=2441 Win=131840 Len=0 SLE=3661 SRE=4881"
"824","123.323673","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","74","63298  >  443 [ACK] Seq=1842 Ack=4881 Win=131840 Len=0"
"825","123.323704","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","74","63298  >  443 [ACK] Seq=1842 Ack=7855 Win=131840 Len=0"
"826","123.324485","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TLSv1.3","148","Change Cipher Spec, Application Data"
"828","123.428512","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","1074","Application Data, Application Data"
"829","123.478260","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","74","63298  >  443 [ACK] Seq=1916 Ack=8855 Win=130816 Len=0"
"830","124.621103","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=2641 Ack=2641 Win=511 Len=110"
"831","124.631669","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=2641 Ack=2751 Win=1506 Len=110"
"832","124.677310","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=2751 Ack=2751 Win=511 Len=0"
"870","128.257463","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=2861 Ack=2865 Win=510 Len=110"
"871","128.260591","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=2865 Ack=2971 Win=1506 Len=110"
"872","128.304729","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=2971 Ack=2975 Win=509 Len=0"
"873","128.765808","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2406:2600:7:100::9","TCP","75","[TCP Keep-Alive] 63228  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"874","128.788312","2406:2600:7:100::9","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63228 [ACK] Seq=1 Ack=2 Win=63 Len=0 SLE=1 SRE=2"
"875","128.797598","192.168.1.14","182.161.73.136","TCP","55","[TCP Keep-Alive] 63232  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"876","128.822258","182.161.73.136","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63232 [ACK] Seq=1 Ack=2 Win=63 Len=0 SLE=1 SRE=2"
"877","128.924729","192.168.1.14","182.161.73.136","TCP","55","[TCP Keep-Alive] 63233  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"878","128.947874","182.161.73.136","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63233 [ACK] Seq=1 Ack=2 Win=63 Len=0 SLE=1 SRE=2"
"905","129.633701","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=2751 Ack=2751 Win=511 Len=110"
"906","129.637278","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=2751 Ack=2861 Win=1506 Len=110"
"911","129.687559","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=2861 Ack=2861 Win=510 Len=0"
"4942","133.277028","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=2971 Ack=2975 Win=509 Len=110"
"4943","133.278945","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=2975 Ack=3081 Win=1506 Len=110"
"4958","133.323154","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3081 Ack=3085 Win=509 Len=0"
"5553","134.641616","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=2861 Ack=2861 Win=510 Len=110"
"5570","134.647646","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=2861 Ack=2971 Win=1506 Len=110"
"5583","134.689073","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=2971 Ack=2971 Win=510 Len=0"
"6213","135.723672","192.168.1.14","35.186.224.44","TLSv1.2","82","Application Data"
"6224","135.736584","35.186.224.44","192.168.1.14","TCP","54","443  >  62694 [ACK] Seq=97 Ack=141 Win=272 Len=0"
"6479","136.038960","35.186.224.44","192.168.1.14","TLSv1.2","78","Application Data"
"6520","136.091175","192.168.1.14","35.186.224.44","TCP","54","62694  >  443 [ACK] Seq=141 Ack=121 Win=508 Len=0"
"8045","138.286591","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3081 Ack=3085 Win=509 Len=110"
"8051","138.288988","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3085 Ack=3191 Win=1506 Len=110"
"8121","138.333222","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3191 Ack=3195 Win=508 Len=0"
"11077","139.655174","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=2971 Ack=2971 Win=510 Len=110"
"11087","139.658532","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=2971 Ack=3081 Win=1506 Len=110"
"11205","139.703445","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3081 Ack=3081 Win=509 Len=0"
"12573","142.769590","192.168.1.14","192.168.1.12","TCP","55","[TCP Keep-Alive] 62778  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"12574","142.769733","192.168.1.14","192.168.1.12","TCP","55","[TCP Keep-Alive] 62779  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"12575","142.802613","192.168.1.12","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 8008  >  62778 [ACK] Seq=1 Ack=2 Win=1386 Len=0 SLE=1 SRE=2"
"12576","142.802613","192.168.1.12","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 8008  >  62779 [ACK] Seq=1 Ack=2 Win=1386 Len=0 SLE=1 SRE=2"
"12578","143.298387","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3191 Ack=3195 Win=508 Len=110"
"12579","143.303667","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3195 Ack=3301 Win=1506 Len=110"
"12580","143.344827","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3301 Ack=3305 Win=508 Len=0"
"12584","144.671392","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=3081 Ack=3081 Win=509 Len=110"
"12585","144.673644","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=3081 Ack=3191 Win=1506 Len=110"
"12586","144.718747","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3191 Ack=3191 Win=509 Len=0"
"12589","145.886906","192.168.1.14","52.182.141.63","TCP","54","63289  >  443 [FIN, ACK] Seq=11486 Ack=7579 Win=260864 Len=0"
"12591","146.121810","52.182.141.63","192.168.1.14","TCP","54","443  >  63289 [FIN, ACK] Seq=7579 Ack=11487 Win=4194304 Len=0"
"12592","146.122009","192.168.1.14","52.182.141.63","TCP","54","63289  >  443 [ACK] Seq=11487 Ack=7580 Win=260864 Len=0"
"12596","146.478071","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::ac40:98aa","TCP","75","[TCP Keep-Alive] 63217  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1"
"12597","146.493518","2606:4700:4400::ac40:98aa","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63217 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"13191","146.732048","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TCP","75","[TCP Keep-Alive] 63219  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"13192","146.742588","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63219 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"13219","146.891228","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","75","[TCP Keep-Alive] 63291  >  443 [ACK] Seq=2169 Ack=799 Win=131072 Len=1"
"13220","146.903708","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63291 [ACK] Seq=799 Ack=2170 Win=71424 Len=0 SLE=2169 SRE=2170"
"13221","148.312638","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3301 Ack=3305 Win=508 Len=110"
"13222","148.320059","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3305 Ack=3411 Win=1506 Len=110"
"13223","148.373061","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3411 Ack=3415 Win=508 Len=0"
"13225","149.681724","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=3191 Ack=3191 Win=509 Len=110"
"13226","149.684531","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=3191 Ack=3301 Win=1506 Len=110"
"13227","149.729035","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3301 Ack=3301 Win=508 Len=0"
"13948","152.088209","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TLSv1.2","117","Application Data"
"13949","152.115655","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  62702 [ACK] Seq=201 Ack=259 Win=290 Len=0"
"13950","152.405107","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","114","Application Data"
"13951","152.455195","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TCP","74","62702  >  443 [ACK] Seq=259 Ack=241 Win=512 Len=0"
"13974","153.335178","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3411 Ack=3415 Win=508 Len=110"
"13975","153.339423","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3415 Ack=3521 Win=1506 Len=110"
"13979","153.383361","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3521 Ack=3525 Win=507 Len=0"
"13988","154.694657","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=3301 Ack=3301 Win=508 Len=110"
"13989","154.697589","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=3301 Ack=3411 Win=1506 Len=110"
"13990","154.742167","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3411 Ack=3411 Win=508 Len=0"
"14006","156.961468","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63291  >  443 [FIN, ACK] Seq=2170 Ack=799 Win=131072 Len=0"
"14007","156.962133","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","86","63299  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"14013","156.977262","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63299 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM WS=256"
"14014","156.977396","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63299  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"14019","156.979114","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63291 [FIN, ACK] Seq=799 Ack=2171 Win=71424 Len=0"
"14020","156.979199","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63291  >  443 [ACK] Seq=2171 Ack=800 Win=131072 Len=0"
"14021","156.980142","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TLSv1.3","2179","Client Hello (SNI=spclient.wg.spotify.com)"
"14025","156.993306","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63299 [ACK] Seq=1 Ack=1421 Win=68608 Len=0"
"14026","156.994621","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63299 [ACK] Seq=1 Ack=2106 Win=71424 Len=0"
"14027","157.014219","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","1294","Server Hello, Change Cipher Spec"
"14028","157.014219","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","902","443  >  63299 [PSH, ACK] Seq=1221 Ack=2106 Win=71424 Len=828 [TCP PDU reassembled in 14030]"
"14029","157.014219","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1294","443  >  63299 [ACK] Seq=2049 Ack=2106 Win=71424 Len=1220 [TCP PDU reassembled in 14030]"
"14030","157.014219","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","270","Application Data"
"14031","157.014311","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63299  >  443 [ACK] Seq=2106 Ack=3465 Win=131840 Len=0"
"14033","157.028789","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TLSv1.3","138","Change Cipher Spec, Application Data"
"14036","157.040438","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","692","Application Data, Application Data"
"14037","157.091550","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63299  >  443 [ACK] Seq=2170 Ack=4083 Win=131328 Len=0"
"14526","158.340844","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3521 Ack=3525 Win=507 Len=110"
"14527","158.342922","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3525 Ack=3631 Win=1506 Len=110"
"14528","158.388938","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3631 Ack=3635 Win=513 Len=0"
"14529","158.404986","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","75","[TCP Keep-Alive] 63072  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"14530","158.418542","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63072 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"14535","158.566629","182.161.73.136","192.168.1.14","TLSv1.2","93","Application Data"
"14536","158.566629","182.161.73.136","192.168.1.14","TLSv1.2","78","Application Data"
"14537","158.566629","182.161.73.136","192.168.1.14","TCP","54","443  >  63232 [FIN, ACK] Seq=64 Ack=2 Win=63 Len=0"
"14538","158.566736","192.168.1.14","182.161.73.136","TCP","54","63232  >  443 [ACK] Seq=2 Ack=65 Win=517 Len=0"
"14539","158.567103","192.168.1.14","182.161.73.136","TCP","54","63232  >  443 [FIN, ACK] Seq=2 Ack=65 Win=517 Len=0"
"14542","158.590078","182.161.73.136","192.168.1.14","TCP","54","443  >  63232 [ACK] Seq=65 Ack=3 Win=63 Len=0"
"14543","158.595958","2406:2600:7:100::9","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","113","Application Data"
"14544","158.596076","2406:2600:7:100::9","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","98","Application Data"
"14545","158.596195","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2406:2600:7:100::9","TCP","74","63228  >  443 [ACK] Seq=2 Ack=65 Win=512 Len=0"
"14546","158.596325","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2406:2600:7:100::9","TCP","74","63228  >  443 [FIN, ACK] Seq=2 Ack=65 Win=512 Len=0"
"14548","158.621877","2406:2600:7:100::9","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63228 [ACK] Seq=65 Ack=3 Win=63 Len=0"
"14550","158.691332","182.161.73.136","192.168.1.14","TLSv1.2","93","Application Data"
"14551","158.691332","182.161.73.136","192.168.1.14","TLSv1.2","78","Application Data"
"14552","158.691457","192.168.1.14","182.161.73.136","TCP","54","63233  >  443 [ACK] Seq=2 Ack=65 Win=517 Len=0"
"14553","158.691693","192.168.1.14","182.161.73.136","TCP","54","63233  >  443 [FIN, ACK] Seq=2 Ack=65 Win=517 Len=0"
"14554","158.714705","182.161.73.136","192.168.1.14","TCP","54","443  >  63233 [ACK] Seq=65 Ack=3 Win=63 Len=0"
"14560","159.699766","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=3411 Ack=3411 Win=508 Len=110"
"14561","159.702328","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=3411 Ack=3521 Win=1506 Len=110"
"14562","159.747748","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3521 Ack=3521 Win=508 Len=0"
"15284","163.351323","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3631 Ack=3635 Win=513 Len=110"
"15285","163.354496","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3635 Ack=3741 Win=1506 Len=110"
"15286","163.399747","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3741 Ack=3745 Win=512 Len=0"
"15300","164.705917","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=3521 Ack=3521 Win=508 Len=110"
"15301","164.709006","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=3521 Ack=3631 Win=1506 Len=110"
"15302","164.753214","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3631 Ack=3631 Win=507 Len=0"
"15307","166.737527","192.168.1.14","35.186.224.44","TLSv1.2","82","Application Data"
"15308","166.750581","35.186.224.44","192.168.1.14","TCP","54","443  >  62694 [ACK] Seq=121 Ack=169 Win=272 Len=0"
"15509","167.052410","35.186.224.44","192.168.1.14","TLSv1.2","78","Application Data"
"15541","167.100188","192.168.1.14","35.186.224.44","TCP","54","62694  >  443 [ACK] Seq=169 Ack=145 Win=508 Len=0"
"15835","168.359590","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3741 Ack=3745 Win=512 Len=110"
"15836","168.362275","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3745 Ack=3851 Win=1506 Len=110"
"15837","168.407749","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3851 Ack=3855 Win=512 Len=0"
"15838","168.439685","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c03::65","TCP","75","[TCP Keep-Alive] 63298  >  443 [ACK] Seq=1915 Ack=8855 Win=130816 Len=1"
"15839","168.544672","2404:6800:4003:c03::65","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63298 [ACK] Seq=8855 Ack=1916 Win=71424 Len=0 SLE=1915 SRE=1916"
"15848","169.718871","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=3631 Ack=3631 Win=507 Len=110"
"15849","169.721949","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=3631 Ack=3741 Win=1506 Len=110"
"15850","169.766286","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=3741 Ack=3741 Win=513 Len=0"
"16667","173.031082","34.158.1.133","192.168.1.14","TCP","65","4070  >  62668 [PSH, ACK] Seq=23 Ack=12 Win=6 Len=11"
"16668","173.086816","192.168.1.14","34.158.1.133","TCP","54","62668  >  4070 [ACK] Seq=12 Ack=34 Win=513 Len=0"
"16669","173.374980","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=3851 Ack=3855 Win=512 Len=110"
"16670","173.380920","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=3855 Ack=3961 Win=1506 Len=110"
"16671","173.422195","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=3961 Ack=3965 Win=511 Len=0"
"16677","173.834683","192.168.1.14","40.126.35.128","TCP","66","63300  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
